Case ID,Activity (event),Activity (knowledge),User ID,Start Time,End Time,move_classification
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,BEGIN-LINK,BC,a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:11:52,2021-09-22 20:11:52,bad
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,ADD-ELEMENT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:06,2021-09-22 20:12:06,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,ADD-ELEMENT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:08,2021-09-22 20:12:08,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,TOGGLE-ELEMENT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:09,2021-09-22 20:12:09,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,ADD-ELEMENT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:11,2021-09-22 20:12:11,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,BEGIN-LINK,FY,a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:14,2021-09-22 20:12:14,bad
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,ADD-ELEMENT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:19,2021-09-22 20:12:19,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,BEGIN-LINK,FH,a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:19,2021-09-22 20:12:19,bad
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,ADD-ELEMENT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:24,2021-09-22 20:12:24,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,BEGIN-LINK,DY,a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:28,2021-09-22 20:12:28,bad
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,ADD-ELEMENT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:30,2021-09-22 20:12:30,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,BEGIN-LINK,DJ,a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:31,2021-09-22 20:12:31,bad
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,BOARD-SNAPSHOT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:12:38,2021-09-22 20:12:38,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,TOGGLE-ELEMENT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:13:01,2021-09-22 20:13:01,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,TOGGLE-ELEMENT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:13:02,2021-09-22 20:13:02,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,BOARD-SNAPSHOT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:13:30,2021-09-22 20:13:30,ignore
Case a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,BOARD-SNAPSHOT,['No Knowledge Statement'],a9ad2164-9ec7-47e7-9e15-9214ecadd879.json,2021-09-22 20:14:07,2021-09-22 20:14:07,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BEGIN-LEVEL-LOAD,No Knowledge Statement,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:42:22,2021-09-29 21:42:22,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:42:22,2021-09-29 21:42:22,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:42:52,2021-09-29 21:42:52,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,ADD-ELEMENT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:44:16,2021-09-29 21:44:16,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,MOVE-ELEMENT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:44:18,2021-09-29 21:44:18,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,ADD-ELEMENT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:44:25,2021-09-29 21:44:25,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BEGIN-LINK,DJ,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:44:27,2021-09-29 21:44:27,bad
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,ADD-ELEMENT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:44:47,2021-09-29 21:44:47,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,ADD-ELEMENT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:45:01,2021-09-29 21:45:01,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BEGIN-LINK,FA,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:45:03,2021-09-29 21:45:03,bad
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,TOGGLE-ELEMENT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:45:15,2021-09-29 21:45:15,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,ADD-ELEMENT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:45:30,2021-09-29 21:45:30,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,MOVE-ELEMENT,DJ,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:45:37,2021-09-29 21:45:37,bad
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BEGIN-LINK,DY,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:45:37,2021-09-29 21:45:37,bad
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,MOVE-ELEMENT,FA,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:45:46,2021-09-29 21:45:46,bad
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,ADD-ELEMENT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:45:48,2021-09-29 21:45:48,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BEGIN-LINK,FY,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:45:49,2021-09-29 21:45:49,bad
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:46:18,2021-09-29 21:46:18,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:46:47,2021-09-29 21:46:47,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:47:47,2021-09-29 21:47:47,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:47:57,2021-09-29 21:47:57,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:48:17,2021-09-29 21:48:17,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:48:45,2021-09-29 21:48:45,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,MOVE-ELEMENT,BJ,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:49:00,2021-09-29 21:49:00,bad
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,MOVE-ELEMENT,BA,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:49:08,2021-09-29 21:49:08,bad
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:49:36,2021-09-29 21:49:36,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:49:40,2021-09-29 21:49:40,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,MOVE-ELEMENT,AJ,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:49:51,2021-09-29 21:49:51,good
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,MOVE-ELEMENT,EA,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:49:59,2021-09-29 21:49:59,good
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,MOVE-ELEMENT,EA,776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:50:01,2021-09-29 21:50:01,good
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:50:24,2021-09-29 21:50:24,ignore
Case 776ac684-6591-4c40-a6f7-443ef4c8855b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],776ac684-6591-4c40-a6f7-443ef4c8855b.json,2021-09-29 21:51:01,2021-09-29 21:51:01,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,BEGIN-LEVEL-LOAD,No Knowledge Statement,8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:49:33,2021-08-05 20:49:33,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,BOARD-SNAPSHOT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:49:33,2021-08-05 20:49:33,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,ADD-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:49:38,2021-08-05 20:49:38,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,TOGGLE-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:49:39,2021-08-05 20:49:39,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,TOGGLE-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:49:42,2021-08-05 20:49:42,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,ADD-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:49:46,2021-08-05 20:49:46,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,ADD-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:49:54,2021-08-05 20:49:54,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,MOVE-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:07,2021-08-05 20:50:07,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,MOVE-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:14,2021-08-05 20:50:14,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,ADD-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:16,2021-08-05 20:50:16,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,REMOVE-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:24,2021-08-05 20:50:24,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,ADD-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:27,2021-08-05 20:50:27,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,REMOVE-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:30,2021-08-05 20:50:30,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,ADD-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:32,2021-08-05 20:50:32,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,MOVE-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:37,2021-08-05 20:50:37,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,MOVE-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:40,2021-08-05 20:50:40,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,REMOVE-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:46,2021-08-05 20:50:46,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,ADD-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:48,2021-08-05 20:50:48,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,ADD-ELEMENT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:50:55,2021-08-05 20:50:55,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,BEGIN-LINK,IA,8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:51:01,2021-08-05 20:51:01,good
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,BEGIN-LINK,AJ,8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:51:03,2021-08-05 20:51:03,good
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,BEGIN-LINK,BY,8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:51:04,2021-08-05 20:51:04,good
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,BOARD-SNAPSHOT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:51:22,2021-08-05 20:51:22,ignore
Case 8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,BOARD-SNAPSHOT,['No Knowledge Statement'],8f25e0c0-5708-43f2-a927-e4e342b6b5f0.json,2021-08-05 20:51:37,2021-08-05 20:51:37,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,BEGIN-LEVEL-LOAD,No Knowledge Statement,975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:01,2021-08-05 20:44:01,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:01,2021-08-05 20:44:01,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,ADD-ELEMENT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:22,2021-08-05 20:44:22,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,BEGIN-LINK,AY,975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:23,2021-08-05 20:44:23,bad
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,ADD-ELEMENT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:28,2021-08-05 20:44:28,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,ADD-ELEMENT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:30,2021-08-05 20:44:30,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,TOGGLE-ELEMENT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:32,2021-08-05 20:44:32,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,ADD-ELEMENT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:41,2021-08-05 20:44:41,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,BEGIN-LINK,AJ,975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:42,2021-08-05 20:44:42,good
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,ADD-ELEMENT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:52,2021-08-05 20:44:52,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,BEGIN-LINK,IH,975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:44:53,2021-08-05 20:44:53,good
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:45:13,2021-08-05 20:45:13,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,MOVE-ELEMENT,JH,975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:45:30,2021-08-05 20:45:30,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,MOVE-ELEMENT,JH,975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:46:01,2021-08-05 20:46:01,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,MOVE-ELEMENT,IH,975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:46:06,2021-08-05 20:46:06,good
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,MOVE-ELEMENT,WY,975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:46:40,2021-08-05 20:46:40,good
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:47:20,2021-08-05 20:47:20,ignore
Case 975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,BOARD-SNAPSHOT,['No Knowledge Statement'],975572d2-1e6f-4d20-aac8-01c45b7abf3b.json,2021-08-05 20:47:55,2021-08-05 20:47:55,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,BEGIN-LEVEL-LOAD,No Knowledge Statement,e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:09,2021-08-05 19:28:09,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,BOARD-SNAPSHOT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:09,2021-08-05 19:28:09,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,ADD-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:16,2021-08-05 19:28:16,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,BEGIN-LINK,JY,e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:22,2021-08-05 19:28:22,bad
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,ADD-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:25,2021-08-05 19:28:25,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,BEGIN-LINK,FY,e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:26,2021-08-05 19:28:26,bad
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,ADD-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:30,2021-08-05 19:28:30,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,REMOVE-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:34,2021-08-05 19:28:34,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,ADD-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:38,2021-08-05 19:28:38,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,TOGGLE-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:38,2021-08-05 19:28:38,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,ADD-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:45,2021-08-05 19:28:45,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,BEGIN-LINK,AJ,e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:46,2021-08-05 19:28:46,good
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,TOGGLE-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:47,2021-08-05 19:28:47,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,TOGGLE-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:49,2021-08-05 19:28:49,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,ADD-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:51,2021-08-05 19:28:51,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,ADD-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:53,2021-08-05 19:28:53,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,BEGIN-LINK,EA,e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:54,2021-08-05 19:28:54,good
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,TOGGLE-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:55,2021-08-05 19:28:55,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,TOGGLE-ELEMENT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:28:55,2021-08-05 19:28:55,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,BOARD-SNAPSHOT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:29:26,2021-08-05 19:29:26,ignore
Case e1789fd0-1ec8-45ed-abd2-0789de029f46.json,BOARD-SNAPSHOT,['No Knowledge Statement'],e1789fd0-1ec8-45ed-abd2-0789de029f46.json,2021-08-05 19:35:53,2021-08-05 19:35:53,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,BEGIN-LEVEL-LOAD,No Knowledge Statement,cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:24,2022-03-18 22:41:24,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,BOARD-SNAPSHOT,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:25,2022-03-18 22:41:25,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,ADD-ELEMENT,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:29,2022-03-18 22:41:29,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,ADD-ELEMENT,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:31,2022-03-18 22:41:31,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,BEGIN-LINK,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:32,2022-03-18 22:41:32,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,BEGIN-LINK,AJ,cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:35,2022-03-18 22:41:35,good
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,ADD-ELEMENT,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:38,2022-03-18 22:41:38,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,TOGGLE-ELEMENT,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:40,2022-03-18 22:41:40,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,ADD-ELEMENT,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:44,2022-03-18 22:41:44,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,BEGIN-LINK,IA,cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:44,2022-03-18 22:41:44,good
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,ADD-ELEMENT,['No Knowledge Statement'],cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:47,2022-03-18 22:41:47,ignore
Case cbe59e7f-1459-49f7-82f3-607b313de412.json,BEGIN-LINK,ZY,cbe59e7f-1459-49f7-82f3-607b313de412.json,2022-03-18 22:41:47,2022-03-18 22:41:47,good
